CRASH DATE,CRASH_COUNT,is_weekend,month,is_holiday,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED
2017-06-15,771,0,6,0,195.0,0.0
2017-06-16,657,0,6,0,187.0,0.0
2017-06-17,654,1,6,0,157.0,4.0
2017-06-18,593,1,6,0,192.0,0.0
2017-06-19,819,0,6,0,213.0,1.0
2017-06-20,813,0,6,0,181.0,1.0
2017-06-21,744,0,6,0,199.0,1.0
2017-06-22,845,0,6,0,194.0,0.0
2017-06-23,793,0,6,0,187.0,0.0
2017-06-24,753,1,6,0,201.0,2.0
2017-06-25,590,1,6,0,191.0,0.0
2017-06-26,669,0,6,0,169.0,1.0
2017-06-27,757,0,6,0,237.0,0.0
2017-06-28,730,0,6,0,196.0,0.0
2017-06-29,767,0,6,0,189.0,2.0
2017-06-30,747,0,6,0,201.0,3.0
2017-07-01,595,1,7,0,233.0,1.0
2017-07-02,537,1,7,0,184.0,2.0
2017-07-03,617,0,7,0,139.0,1.0
2017-07-04,424,0,7,0,164.0,0.0
2017-07-05,706,0,7,0,202.0,0.0
2017-07-06,611,0,7,0,165.0,0.0
2017-07-07,674,0,7,0,201.0,2.0
2017-07-08,585,1,7,0,158.0,1.0
2017-07-09,512,1,7,0,156.0,0.0
2017-07-10,667,0,7,0,176.0,1.0
2017-07-11,638,0,7,0,155.0,1.0
2017-07-12,677,0,7,0,147.0,0.0
2017-07-13,759,0,7,0,182.0,1.0
2017-07-14,707,0,7,0,162.0,0.0
2017-07-15,649,1,7,0,196.0,3.0
2017-07-16,515,1,7,0,175.0,5.0
2017-07-17,639,0,7,0,165.0,1.0
2017-07-18,706,0,7,0,204.0,0.0
2017-07-19,747,0,7,0,193.0,1.0
2017-07-20,774,0,7,0,182.0,0.0
2017-07-21,733,0,7,0,198.0,2.0
2017-07-22,648,1,7,0,183.0,1.0
2017-07-23,554,1,7,0,162.0,1.0
2017-07-24,620,0,7,0,168.0,0.0
2017-07-25,595,0,7,0,171.0,0.0
2017-07-26,635,0,7,0,181.0,1.0
2017-07-27,610,0,7,0,171.0,2.0
2017-07-28,685,0,7,0,178.0,3.0
2017-07-29,512,1,7,0,147.0,1.0
2017-07-30,606,1,7,0,199.0,1.0
2017-07-31,656,0,7,0,155.0,0.0
2017-08-01,705,0,8,0,205.0,1.0
2017-08-02,618,0,8,0,148.0,0.0
2017-08-03,713,0,8,0,207.0,0.0
2017-08-04,758,0,8,0,181.0,2.0
2017-08-05,573,1,8,0,156.0,1.0
2017-08-06,519,1,8,0,154.0,1.0
2017-08-07,606,0,8,0,154.0,0.0
2017-08-08,631,0,8,0,176.0,2.0
2017-08-09,655,0,8,0,147.0,1.0
2017-08-10,650,0,8,0,174.0,1.0
2017-08-11,655,0,8,0,172.0,0.0
2017-08-12,526,1,8,0,158.0,1.0
2017-08-13,563,1,8,0,189.0,0.0
2017-08-14,602,0,8,0,139.0,1.0
2017-08-15,577,0,8,0,159.0,0.0
2017-08-16,600,0,8,0,167.0,2.0
2017-08-17,639,0,8,0,170.0,2.0
2017-08-18,612,0,8,0,164.0,0.0
2017-08-19,638,1,8,0,214.0,2.0
2017-08-20,538,1,8,0,173.0,0.0
2017-08-21,627,0,8,0,167.0,1.0
2017-08-22,684,0,8,0,174.0,0.0
2017-08-23,629,0,8,0,169.0,0.0
2017-08-24,631,0,8,0,202.0,1.0
2017-08-25,633,0,8,0,199.0,1.0
2017-08-26,570,1,8,0,169.0,0.0
2017-08-27,498,1,8,0,153.0,2.0
2017-08-28,584,0,8,0,182.0,0.0
2017-08-29,614,0,8,0,183.0,0.0
2017-08-30,671,0,8,0,184.0,0.0
2017-08-31,618,0,8,0,157.0,1.0
2017-09-01,681,0,9,0,190.0,1.0
2017-09-02,562,1,9,0,187.0,0.0
2017-09-03,518,1,9,0,197.0,1.0
2017-09-04,532,0,9,0,221.0,1.0
2017-09-05,707,0,9,0,185.0,0.0
2017-09-06,608,0,9,0,156.0,0.0
2017-09-07,790,0,9,0,245.0,1.0
2017-09-08,740,0,9,0,203.0,0.0
2017-09-09,608,1,9,0,205.0,0.0
2017-09-10,533,1,9,0,162.0,2.0
2017-09-11,735,0,9,0,196.0,0.0
2017-09-12,680,0,9,0,173.0,1.0
2017-09-13,738,0,9,0,202.0,3.0
2017-09-14,728,0,9,0,166.0,2.0
2017-09-15,827,0,9,0,254.0,0.0
2017-09-16,623,1,9,0,170.0,1.0
2017-09-17,586,1,9,0,202.0,0.0
2017-09-18,672,0,9,0,207.0,6.0
2017-09-19,661,0,9,0,167.0,0.0
2017-09-20,583,0,9,0,156.0,0.0
2017-09-21,535,0,9,0,127.0,0.0
2017-09-22,614,0,9,0,146.0,1.0
2017-09-23,631,1,9,0,208.0,0.0
2017-09-24,587,1,9,0,189.0,1.0
2017-09-25,726,0,9,0,138.0,1.0
2017-09-26,656,0,9,0,217.0,1.0
2017-09-27,696,0,9,0,177.0,1.0
2017-09-28,740,0,9,0,206.0,0.0
2017-09-29,757,0,9,0,215.0,0.0
2017-09-30,550,1,9,0,143.0,4.0
2017-10-01,571,1,10,0,164.0,1.0
2017-10-02,739,0,10,0,198.0,0.0
2017-10-03,687,0,10,0,142.0,1.0
2017-10-04,711,0,10,0,209.0,0.0
2017-10-05,657,0,10,0,163.0,0.0
2017-10-06,649,0,10,0,183.0,2.0
2017-10-07,570,1,10,0,177.0,0.0
2017-10-08,521,1,10,0,136.0,0.0
2017-10-09,546,0,10,0,183.0,0.0
2017-10-10,768,0,10,0,241.0,1.0
2017-10-11,628,0,10,0,170.0,0.0
2017-10-12,603,0,10,0,168.0,0.0
2017-10-13,658,0,10,0,157.0,1.0
2017-10-14,567,1,10,0,164.0,0.0
2017-10-15,496,1,10,0,151.0,1.0
2017-10-16,641,0,10,0,165.0,1.0
2017-10-17,736,0,10,0,193.0,2.0
2017-10-18,737,0,10,0,191.0,0.0
2017-10-19,766,0,10,0,223.0,1.0
2017-10-20,823,0,10,0,264.0,1.0
2017-10-21,583,1,10,0,163.0,3.0
2017-10-22,528,1,10,0,167.0,1.0
2017-10-23,669,0,10,0,179.0,0.0
2017-10-24,685,0,10,0,148.0,1.0
2017-10-25,648,0,10,0,165.0,1.0
2017-10-26,658,0,10,0,130.0,0.0
2017-10-27,759,0,10,0,225.0,0.0
2017-10-28,615,1,10,0,180.0,0.0
2017-10-29,613,1,10,0,233.0,0.0
2017-10-30,832,0,10,0,212.0,0.0
2017-10-31,696,0,10,0,178.0,10.0
2017-11-01,607,0,11,0,173.0,2.0
2017-11-02,746,0,11,0,186.0,1.0
2017-11-03,776,0,11,0,190.0,0.0
2017-11-04,613,1,11,0,163.0,0.0
2017-11-05,519,1,11,0,161.0,0.0
2017-11-06,682,0,11,0,167.0,2.0
2017-11-07,710,0,11,0,181.0,2.0
2017-11-08,662,0,11,0,140.0,0.0
2017-11-09,702,0,11,0,180.0,1.0
2017-11-10,724,0,11,0,158.0,3.0
2017-11-11,623,1,11,0,152.0,0.0
2017-11-12,539,1,11,0,141.0,2.0
2017-11-13,699,0,11,0,141.0,1.0
2017-11-14,647,0,11,0,145.0,1.0
2017-11-15,713,0,11,0,193.0,0.0
2017-11-16,811,0,11,0,251.0,0.0
2017-11-17,814,0,11,0,191.0,1.0
2017-11-18,629,1,11,0,174.0,2.0
2017-11-19,573,1,11,0,177.0,0.0
2017-11-20,748,0,11,0,182.0,0.0
2017-11-21,790,0,11,0,194.0,0.0
2017-11-22,774,0,11,0,185.0,1.0
2017-11-23,469,0,11,0,161.0,0.0
2017-11-24,502,0,11,0,128.0,2.0
2017-11-25,456,1,11,0,110.0,1.0
2017-11-26,485,1,11,0,150.0,1.0
2017-11-27,635,0,11,0,142.0,0.0
2017-11-28,649,0,11,0,157.0,1.0
2017-11-29,701,0,11,0,184.0,0.0
2017-11-30,663,0,11,0,165.0,0.0
2017-12-01,772,0,12,0,198.0,0.0
2017-12-02,575,1,12,0,127.0,0.0
2017-12-03,448,1,12,0,113.0,3.0
2017-12-04,684,0,12,0,201.0,0.0
2017-12-05,704,0,12,0,197.0,1.0
2017-12-06,651,0,12,0,146.0,0.0
2017-12-07,693,0,12,0,192.0,0.0
2017-12-08,682,0,12,0,160.0,1.0
2017-12-09,538,1,12,0,145.0,0.0
2017-12-10,513,1,12,0,176.0,0.0
2017-12-11,725,0,12,0,193.0,0.0
2017-12-12,687,0,12,0,147.0,1.0
2017-12-13,709,0,12,0,171.0,0.0
2017-12-14,883,0,12,0,215.0,1.0
2017-12-15,999,0,12,0,211.0,0.0
2017-12-16,661,1,12,0,168.0,0.0
2017-12-17,547,1,12,0,150.0,1.0
2017-12-18,706,0,12,0,172.0,1.0
2017-12-19,657,0,12,0,159.0,1.0
2017-12-20,700,0,12,0,172.0,0.0
2017-12-21,742,0,12,0,186.0,2.0
2017-12-22,720,0,12,0,177.0,0.0
2017-12-23,565,1,12,0,160.0,1.0
2017-12-24,469,1,12,0,123.0,0.0
2017-12-25,333,0,12,0,93.0,0.0
2017-12-26,543,0,12,0,130.0,1.0
2017-12-27,577,0,12,0,152.0,1.0
2017-12-28,609,0,12,0,118.0,0.0
2017-12-29,598,0,12,0,131.0,1.0
2017-12-30,565,1,12,0,146.0,0.0
2017-12-31,462,1,12,0,122.0,0.0
2018-01-01,453,0,1,0,125.0,0.0
2018-01-02,654,0,1,0,160.0,0.0
2018-01-03,645,0,1,0,154.0,0.0
2018-01-04,464,0,1,0,60.0,0.0
2018-01-05,700,0,1,0,115.0,1.0
2018-01-06,599,1,1,0,128.0,1.0
2018-01-07,475,1,1,0,122.0,0.0
2018-01-08,720,0,1,0,173.0,0.0
2018-01-09,684,0,1,0,159.0,0.0
2018-01-10,687,0,1,0,174.0,2.0
2018-01-11,696,0,1,0,184.0,0.0
2018-01-12,704,0,1,0,172.0,0.0
2018-01-13,603,1,1,0,166.0,1.0
2018-01-14,494,1,1,0,126.0,0.0
2018-01-15,523,0,1,0,155.0,1.0
2018-01-16,617,0,1,0,143.0,0.0
2018-01-17,611,0,1,0,137.0,0.0
2018-01-18,634,0,1,0,154.0,1.0
2018-01-19,599,0,1,0,107.0,1.0
2018-01-20,530,1,1,0,141.0,0.0
2018-01-21,418,1,1,0,126.0,1.0
2018-01-22,559,0,1,0,164.0,0.0
2018-01-23,531,0,1,0,156.0,1.0
2018-01-24,615,0,1,0,152.0,0.0
2018-01-25,602,0,1,0,167.0,1.0
2018-01-26,677,0,1,0,191.0,1.0
2018-01-27,510,1,1,0,144.0,0.0
2018-01-28,412,1,1,0,103.0,0.0
2018-01-29,531,0,1,0,139.0,0.0
2018-01-30,579,0,1,0,119.0,0.0
2018-01-31,596,0,1,0,147.0,0.0
2018-02-01,594,0,2,0,129.0,0.0
2018-02-02,617,0,2,0,136.0,2.0
2018-02-03,478,1,2,0,122.0,1.0
2018-02-04,541,1,2,0,168.0,1.0
2018-02-05,706,0,2,0,169.0,2.0
2018-02-06,545,0,2,0,128.0,0.0
2018-02-07,653,0,2,0,179.0,1.0
2018-02-08,616,0,2,0,155.0,0.0
2018-02-09,583,0,2,0,145.0,0.0
2018-02-10,549,1,2,0,151.0,0.0
2018-02-11,479,1,2,0,154.0,0.0
2018-02-12,543,0,2,0,121.0,0.0
2018-02-13,613,0,2,0,146.0,1.0
2018-02-14,671,0,2,0,158.0,1.0
2018-02-15,645,0,2,0,148.0,0.0
2018-02-16,582,0,2,0,138.0,0.0
2018-02-17,604,1,2,0,142.0,2.0
2018-02-18,472,1,2,0,153.0,0.0
2018-02-19,435,0,2,0,105.0,0.0
2018-02-20,535,0,2,0,149.0,1.0
2018-02-21,601,0,2,0,162.0,1.0
2018-02-22,550,0,2,0,133.0,0.0
2018-02-23,548,0,2,0,141.0,0.0
2018-02-24,540,1,2,0,167.0,0.0
2018-02-25,448,1,2,0,140.0,0.0
2018-02-26,557,0,2,0,108.0,0.0
2018-02-27,631,0,2,0,141.0,2.0
2018-02-28,654,0,2,0,160.0,1.0
2018-03-01,619,0,3,0,147.0,2.0
2018-03-02,884,0,3,0,217.0,3.0
2018-03-03,609,1,3,0,154.0,0.0
2018-03-04,457,1,3,0,122.0,0.0
2018-03-05,616,0,3,0,121.0,2.0
2018-03-06,676,0,3,0,162.0,0.0
2018-03-07,517,0,3,0,140.0,1.0
2018-03-08,633,0,3,0,146.0,0.0
2018-03-09,751,0,3,0,163.0,0.0
2018-03-10,567,1,3,0,122.0,2.0
2018-03-11,465,1,3,0,143.0,0.0
2018-03-12,679,0,3,0,142.0,1.0
2018-03-13,578,0,3,0,147.0,1.0
2018-03-14,652,0,3,0,133.0,0.0
2018-03-15,689,0,3,0,211.0,1.0
2018-03-16,753,0,3,0,182.0,0.0
2018-03-17,562,1,3,0,129.0,1.0
2018-03-18,526,1,3,0,159.0,0.0
2018-03-19,686,0,3,0,147.0,1.0
2018-03-20,597,0,3,0,167.0,0.0
2018-03-21,477,0,3,0,118.0,0.0
2018-03-22,760,0,3,0,164.0,0.0
2018-03-23,732,0,3,0,156.0,1.0
2018-03-24,550,1,3,0,135.0,0.0
2018-03-25,491,1,3,0,148.0,0.0
2018-03-26,710,0,3,0,200.0,1.0
2018-03-27,627,0,3,0,136.0,1.0
2018-03-28,629,0,3,0,146.0,0.0
2018-03-29,613,0,3,0,163.0,0.0
2018-03-30,580,0,3,0,132.0,1.0
2018-03-31,589,1,3,0,199.0,0.0
2018-04-01,399,1,4,0,138.0,0.0
2018-04-02,562,0,4,0,133.0,0.0
2018-04-03,551,0,4,0,133.0,0.0
2018-04-04,554,0,4,0,118.0,1.0
2018-04-05,531,0,4,0,120.0,0.0
2018-04-06,515,0,4,0,189.0,0.0
2018-04-07,487,1,4,0,136.0,0.0
2018-04-08,468,1,4,0,95.0,1.0
2018-04-09,625,0,4,0,146.0,1.0
2018-04-10,668,0,4,0,187.0,0.0
2018-04-11,612,0,4,0,156.0,0.0
2018-04-12,610,0,4,0,148.0,0.0
2018-04-13,755,0,4,0,185.0,0.0
2018-04-14,624,1,4,0,213.0,0.0
2018-04-15,510,1,4,0,153.0,0.0
2018-04-16,741,0,4,0,172.0,1.0
2018-04-17,600,0,4,0,147.0,0.0
2018-04-18,662,0,4,0,128.0,1.0
2018-04-19,706,0,4,0,145.0,0.0
2018-04-20,707,0,4,0,185.0,1.0
2018-04-21,584,1,4,0,167.0,1.0
2018-04-22,568,1,4,0,174.0,0.0
2018-04-23,675,0,4,0,180.0,4.0
2018-04-24,671,0,4,0,165.0,1.0
2018-04-25,626,0,4,0,149.0,0.0
2018-04-26,729,0,4,0,193.0,0.0
2018-04-27,690,0,4,0,131.0,2.0
2018-04-28,604,1,4,0,157.0,1.0
2018-04-29,505,1,4,0,157.0,2.0
2018-04-30,656,0,4,0,176.0,0.0
2018-05-01,713,0,5,0,164.0,2.0
2018-05-02,792,0,5,0,177.0,0.0
2018-05-03,790,0,5,0,200.0,1.0
2018-05-04,723,0,5,0,193.0,1.0
2018-05-05,602,1,5,0,191.0,0.0
2018-05-06,495,1,5,0,156.0,0.0
2018-05-07,695,0,5,0,194.0,1.0
2018-05-08,736,0,5,0,211.0,0.0
2018-05-09,711,0,5,0,159.0,0.0
2018-05-10,663,0,5,0,205.0,0.0
2018-05-11,805,0,5,0,222.0,0.0
2018-05-12,602,1,5,0,150.0,0.0
2018-05-13,529,1,5,0,191.0,0.0
2018-05-14,689,0,5,0,174.0,0.0
2018-05-15,778,0,5,0,183.0,0.0
2018-05-16,686,0,5,0,167.0,0.0
2018-05-17,732,0,5,0,204.0,0.0
2018-05-18,616,0,5,0,144.0,2.0
2018-05-19,583,1,5,0,177.0,0.0
2018-05-20,578,1,5,0,168.0,0.0
2018-05-21,626,0,5,0,195.0,1.0
2018-05-22,689,0,5,0,148.0,0.0
2018-05-23,729,0,5,0,239.0,0.0
2018-05-24,770,0,5,0,215.0,1.0
2018-05-25,799,0,5,0,210.0,0.0
2018-05-26,601,1,5,0,225.0,2.0
2018-05-27,487,1,5,0,167.0,1.0
2018-05-28,409,0,5,0,164.0,1.0
2018-05-29,809,0,5,0,168.0,1.0
2018-05-30,708,0,5,0,152.0,0.0
2018-05-31,698,0,5,0,154.0,0.0
2018-06-01,751,0,6,0,167.0,0.0
2018-06-02,622,1,6,0,186.0,0.0
2018-06-03,525,1,6,0,151.0,0.0
2018-06-04,698,0,6,0,157.0,0.0
2018-06-05,688,0,6,0,178.0,1.0
2018-06-06,651,0,6,0,169.0,0.0
2018-06-07,693,0,6,0,185.0,0.0
2018-06-08,757,0,6,0,198.0,1.0
2018-06-09,706,1,6,0,197.0,1.0
2018-06-10,533,1,6,0,197.0,0.0
2018-06-11,686,0,6,0,185.0,1.0
2018-06-12,720,0,6,0,164.0,1.0
2018-06-13,706,0,6,0,159.0,0.0
2018-06-14,833,0,6,0,199.0,1.0
2018-06-15,728,0,6,0,234.0,0.0
2018-06-16,677,1,6,0,216.0,1.0
2018-06-17,627,1,6,0,179.0,3.0
2018-06-18,808,0,6,0,247.0,2.0
2018-06-19,812,0,6,0,196.0,1.0
2018-06-20,698,0,6,0,184.0,0.0
2018-06-21,815,0,6,0,232.0,0.0
2018-06-22,728,0,6,0,184.0,1.0
2018-06-23,513,1,6,0,137.0,1.0
2018-06-24,553,1,6,0,164.0,2.0
2018-06-25,733,0,6,0,204.0,1.0
2018-06-26,762,0,6,0,233.0,0.0
2018-06-27,540,0,6,0,142.0,0.0
2018-06-28,737,0,6,0,183.0,1.0
2018-06-29,845,0,6,0,226.0,1.0
2018-06-30,651,1,6,0,165.0,1.0
2018-07-01,563,1,7,0,177.0,3.0
2018-07-02,719,0,7,0,185.0,0.0
2018-07-03,678,0,7,0,164.0,1.0
2018-07-04,406,0,7,0,141.0,0.0
2018-07-05,720,0,7,0,190.0,1.0
2018-07-06,654,0,7,0,175.0,1.0
2018-07-07,526,1,7,0,162.0,0.0
2018-07-08,545,1,7,0,185.0,2.0
2018-07-09,672,0,7,0,165.0,0.0
2018-07-10,727,0,7,0,222.0,0.0
2018-07-11,627,0,7,0,161.0,1.0
2018-07-12,642,0,7,0,187.0,2.0
2018-07-13,726,0,7,0,200.0,1.0
2018-07-14,577,1,7,0,209.0,0.0
2018-07-15,564,1,7,0,160.0,1.0
2018-07-16,719,0,7,0,185.0,0.0
2018-07-17,680,0,7,0,192.0,0.0
2018-07-18,688,0,7,0,182.0,0.0
2018-07-19,739,0,7,0,174.0,1.0
2018-07-20,700,0,7,0,180.0,0.0
2018-07-21,622,1,7,0,217.0,1.0
2018-07-22,540,1,7,0,151.0,0.0
2018-07-23,614,0,7,0,161.0,1.0
2018-07-24,654,0,7,0,162.0,0.0
2018-07-25,657,0,7,0,166.0,0.0
2018-07-26,606,0,7,0,160.0,0.0
2018-07-27,753,0,7,0,190.0,1.0
2018-07-28,637,1,7,0,172.0,0.0
2018-07-29,463,1,7,0,163.0,0.0
2018-07-30,580,0,7,0,167.0,0.0
2018-07-31,709,0,7,0,187.0,0.0
2018-08-01,660,0,8,0,176.0,2.0
2018-08-02,722,0,8,0,193.0,1.0
2018-08-03,749,0,8,0,232.0,1.0
2018-08-04,605,1,8,0,193.0,0.0
2018-08-05,573,1,8,0,192.0,1.0
2018-08-06,632,0,8,0,177.0,1.0
2018-08-07,658,0,8,0,171.0,0.0
2018-08-08,656,0,8,0,162.0,0.0
2018-08-09,709,0,8,0,187.0,0.0
2018-08-10,707,0,8,0,186.0,1.0
2018-08-11,568,1,8,0,145.0,0.0
2018-08-12,499,1,8,0,148.0,0.0
2018-08-13,617,0,8,0,158.0,0.0
2018-08-14,701,0,8,0,197.0,2.0
2018-08-15,645,0,8,0,176.0,1.0
2018-08-16,647,0,8,0,170.0,0.0
2018-08-17,703,0,8,0,179.0,0.0
2018-08-18,579,1,8,0,178.0,2.0
2018-08-19,490,1,8,0,186.0,3.0
2018-08-20,562,0,8,0,144.0,2.0
2018-08-21,580,0,8,0,164.0,0.0
2018-08-22,599,0,8,0,166.0,1.0
2018-08-23,610,0,8,0,187.0,0.0
2018-08-24,681,0,8,0,215.0,0.0
2018-08-25,552,1,8,0,211.0,0.0
2018-08-26,528,1,8,0,180.0,0.0
2018-08-27,651,0,8,0,178.0,0.0
2018-08-28,715,0,8,0,179.0,0.0
2018-08-29,685,0,8,0,186.0,0.0
2018-08-30,736,0,8,0,205.0,0.0
2018-08-31,623,0,8,0,136.0,0.0
2018-09-01,529,1,9,0,155.0,1.0
2018-09-02,528,1,9,0,196.0,1.0
2018-09-03,533,0,9,0,220.0,3.0
2018-09-04,786,0,9,0,208.0,1.0
2018-09-05,768,0,9,0,193.0,1.0
2018-09-06,822,0,9,0,224.0,1.0
2018-09-07,671,0,9,0,182.0,0.0
2018-09-08,568,1,9,0,180.0,0.0
2018-09-09,556,1,9,0,168.0,1.0
2018-09-10,650,0,9,0,201.0,2.0
2018-09-11,544,0,9,0,189.0,1.0
2018-09-12,783,0,9,0,203.0,0.0
2018-09-13,718,0,9,0,181.0,1.0
2018-09-14,684,0,9,0,198.0,1.0
2018-09-15,596,1,9,0,202.0,1.0
2018-09-16,597,1,9,0,180.0,1.0
2018-09-17,673,0,9,0,171.0,2.0
2018-09-18,740,0,9,0,201.0,1.0
2018-09-19,519,0,9,0,142.0,0.0
2018-09-20,659,0,9,0,167.0,3.0
2018-09-21,715,0,9,0,200.0,1.0
2018-09-22,562,1,9,0,204.0,2.0
2018-09-23,475,1,9,0,132.0,0.0
2018-09-24,594,0,9,0,141.0,0.0
2018-09-25,715,0,9,0,202.0,2.0
2018-09-26,755,0,9,0,227.0,0.0
2018-09-27,672,0,9,0,161.0,2.0
2018-09-28,712,0,9,0,182.0,0.0
2018-09-29,604,1,9,0,196.0,0.0
2018-09-30,510,1,9,0,161.0,3.0
2018-10-01,583,0,10,0,140.0,0.0
2018-10-02,613,0,10,0,141.0,2.0
2018-10-03,778,0,10,0,217.0,1.0
2018-10-04,717,0,10,0,196.0,0.0
2018-10-05,796,0,10,0,215.0,1.0
2018-10-06,544,1,10,0,148.0,1.0
2018-10-07,529,1,10,0,214.0,1.0
2018-10-08,501,0,10,0,146.0,0.0
2018-10-09,628,0,10,0,152.0,0.0
2018-10-10,708,0,10,0,179.0,1.0
2018-10-11,741,0,10,0,166.0,2.0
2018-10-12,830,0,10,0,205.0,0.0
2018-10-13,577,1,10,0,154.0,0.0
2018-10-14,516,1,10,0,158.0,1.0
2018-10-15,692,0,10,0,189.0,1.0
2018-10-16,688,0,10,0,174.0,0.0
2018-10-17,699,0,10,0,200.0,0.0
2018-10-18,735,0,10,0,196.0,2.0
2018-10-19,787,0,10,0,197.0,1.0
2018-10-20,629,1,10,0,205.0,1.0
2018-10-21,593,1,10,0,202.0,1.0
2018-10-22,650,0,10,0,151.0,0.0
2018-10-23,681,0,10,0,164.0,0.0
2018-10-24,719,0,10,0,194.0,0.0
2018-10-25,763,0,10,0,188.0,0.0
2018-10-26,747,0,10,0,177.0,0.0
2018-10-27,757,1,10,0,233.0,1.0
2018-10-28,556,1,10,0,181.0,0.0
2018-10-29,696,0,10,0,185.0,0.0
2018-10-30,721,0,10,0,193.0,0.0
2018-10-31,646,0,10,0,196.0,2.0
2018-11-01,696,0,11,0,171.0,0.0
2018-11-02,746,0,11,0,228.0,1.0
2018-11-03,656,1,11,0,186.0,2.0
2018-11-04,502,1,11,0,146.0,0.0
2018-11-05,759,0,11,0,195.0,1.0
2018-11-06,679,0,11,0,217.0,0.0
2018-11-07,696,0,11,0,224.0,3.0
2018-11-08,631,0,11,0,136.0,1.0
2018-11-09,867,0,11,0,231.0,0.0
2018-11-10,606,1,11,0,155.0,4.0
2018-11-11,500,1,11,0,135.0,1.0
2018-11-12,497,0,11,0,136.0,1.0
2018-11-13,754,0,11,0,162.0,0.0
2018-11-14,688,0,11,0,171.0,0.0
2018-11-15,1065,0,11,0,228.0,2.0
2018-11-16,720,0,11,0,168.0,0.0
2018-11-17,559,1,11,0,159.0,1.0
2018-11-18,470,1,11,0,119.0,0.0
2018-11-19,697,0,11,0,168.0,0.0
2018-11-20,695,0,11,0,158.0,0.0
2018-11-21,732,0,11,0,165.0,1.0
2018-11-22,412,0,11,0,117.0,0.0
2018-11-23,476,0,11,0,124.0,1.0
2018-11-24,536,1,11,0,152.0,0.0
2018-11-25,483,1,11,0,145.0,0.0
2018-11-26,743,0,11,0,229.0,3.0
2018-11-27,609,0,11,0,153.0,0.0
2018-11-28,573,0,11,0,130.0,1.0
2018-11-29,646,0,11,0,169.0,0.0
2018-11-30,743,0,11,0,153.0,0.0
2018-12-01,601,1,12,0,170.0,2.0
2018-12-02,558,1,12,0,181.0,0.0
2018-12-03,697,0,12,0,164.0,0.0
2018-12-04,684,0,12,0,145.0,1.0
2018-12-05,652,0,12,0,168.0,0.0
2018-12-06,681,0,12,0,188.0,0.0
2018-12-07,705,0,12,0,196.0,1.0
2018-12-08,652,1,12,0,154.0,0.0
2018-12-09,465,1,12,0,128.0,0.0
2018-12-10,651,0,12,0,159.0,3.0
2018-12-11,707,0,12,0,172.0,1.0
2018-12-12,631,0,12,0,162.0,1.0
2018-12-13,686,0,12,0,167.0,1.0
2018-12-14,841,0,12,0,232.0,1.0
2018-12-15,628,1,12,0,193.0,0.0
2018-12-16,622,1,12,0,202.0,2.0
2018-12-17,689,0,12,0,169.0,1.0
2018-12-18,731,0,12,0,186.0,2.0
2018-12-19,749,0,12,0,202.0,1.0
2018-12-20,806,0,12,0,273.0,1.0
2018-12-21,782,0,12,0,207.0,0.0
2018-12-22,568,1,12,0,172.0,0.0
2018-12-23,505,1,12,0,148.0,0.0
2018-12-24,580,0,12,0,176.0,0.0
2018-12-25,328,0,12,0,101.0,1.0
2018-12-26,514,0,12,0,140.0,0.0
2018-12-27,582,0,12,0,165.0,0.0
2018-12-28,681,0,12,0,206.0,0.0
2018-12-29,499,1,12,0,172.0,1.0
2018-12-30,404,1,12,0,117.0,0.0
2018-12-31,622,0,12,0,200.0,3.0
2019-01-01,430,0,1,0,145.0,1.0
2019-01-02,502,0,1,0,130.0,1.0
2019-01-03,504,0,1,0,116.0,0.0
2019-01-04,598,0,1,0,177.0,1.0
2019-01-05,455,1,1,0,141.0,0.0
2019-01-06,376,1,1,0,113.0,0.0
2019-01-07,584,0,1,0,164.0,0.0
2019-01-08,571,0,1,0,174.0,1.0
2019-01-09,514,0,1,0,146.0,0.0
2019-01-10,580,0,1,0,128.0,1.0
2019-01-11,644,0,1,0,165.0,2.0
2019-01-12,520,1,1,0,155.0,0.0
2019-01-13,374,1,1,0,84.0,0.0
2019-01-14,703,0,1,0,168.0,2.0
2019-01-15,618,0,1,0,139.0,1.0
2019-01-16,579,0,1,0,147.0,1.0
2019-01-17,586,0,1,0,144.0,0.0
2019-01-18,596,0,1,0,152.0,0.0
2019-01-19,479,1,1,0,140.0,2.0
2019-01-20,411,1,1,0,122.0,2.0
2019-01-21,412,0,1,0,114.0,0.0
2019-01-22,627,0,1,0,146.0,0.0
2019-01-23,553,0,1,0,118.0,0.0
2019-01-24,592,0,1,0,184.0,0.0
2019-01-25,666,0,1,0,146.0,2.0
2019-01-26,533,1,1,0,124.0,2.0
2019-01-27,445,1,1,0,128.0,2.0
2019-01-28,565,0,1,0,135.0,0.0
2019-01-29,681,0,1,0,194.0,1.0
2019-01-30,630,0,1,0,155.0,0.0
2019-01-31,601,0,1,0,133.0,0.0
2019-02-01,651,0,2,0,114.0,0.0
2019-02-02,577,1,2,0,138.0,0.0
2019-02-03,490,1,2,0,128.0,1.0
2019-02-04,651,0,2,0,205.0,2.0
2019-02-05,570,0,2,0,136.0,1.0
2019-02-06,615,0,2,0,187.0,0.0
2019-02-07,588,0,2,0,150.0,0.0
2019-02-08,661,0,2,0,188.0,1.0
2019-02-09,540,1,2,0,148.0,0.0
